일자,코스피,음식료품,섬유의복,종이목재,화학,의약품,비금속광물,철강금속,기계,전기전자,의료정밀,운수장비,유통업,전기가스업,건설업,운수창고업,통신업,금융업,증권,보험,서비스업,제조업
2023/01/27,2484.02,3749.85,413.62,352.57,5540.56,13734.78,2925.16,4768.35,960.58,24752.03,2164.74,1867.19,348.89,834.97,80.49,1803.53,381.19,384.71,1787.87,15183.09,1222.5,6439.45
2023/01/26,2468.65,3712.89,410.32,350.74,5486.82,13549.08,2897.01,4778.75,950.72,24651.69,2133.16,1869.91,347.36,831.95,79.63,1750.9,375.85,383.57,1787.88,15012.61,1205.21,6407.28
2023/01/25,2428.57,3713.38,414.6,347.75,5385.84,13534.86,2653.83,4655.52,935.16,24159.17,2136.15,1796.93,345.18,827.49,79.0,1752.96,376.49,381.21,1780.77,15082.67,1190.79,6275.3
2023/01/20,2395.26,3704.96,405.65,346.67,5326.66,13512.18,2660.55,4709.25,933.06,23485.06,2114.58,1784.13,347.42,832.85,79.9,1744.1,381.65,378.38,1771.18,15171.96,1170.59,6167.56
2023/01/19,2380.34,3713.57,403.43,345.66,5296.85,13567.1,2651.06,4606.23,928.84,23237.26,2123.58,1773.49,345.85,829.61,76.9,1749.72,382.34,376.95,1776.04,15323.56,1171.02,6119.4
2023/01/18,2368.32,3684.03,402.73,347.19,5253.67,13477.56,2734.79,4591.88,933.24,23015.0,2062.42,1784.36,343.62,819.16,76.82,1753.16,376.34,376.46,1760.77,15104.39,1168.31,6082.21
2023/01/17,2379.39,3671.95,386.57,348.91,5289.45,13463.08,2778.9,4648.54,946.85,23176.74,2061.73,1808.3,343.84,815.34,77.68,1728.77,373.11,378.46,1752.41,15015.25,1164.81,6123.32
2023/01/16,2399.86,3709.57,386.91,349.87,5328.5,13752.48,2769.15,4712.39,953.21,23400.66,2098.7,1807.04,342.85,811.94,78.18,1712.51,372.0,380.83,1754.14,14805.23,1190.05,6178.81
2023/01/13,2386.09,3676.32,390.4,350.05,5316.35,13780.17,2727.18,4660.26,969.64,23304.6,2091.05,1828.09,341.84,813.4,78.83,1714.29,366.77,372.89,1730.64,14765.31,1169.61,6168.96
2023/01/12,2365.1,3672.59,389.79,349.47,5275.5,13794.33,2728.07,4514.61,955.36,23268.53,2112.87,1797.3,338.76,801.63,78.38,1637.25,364.4,365.91,1685.19,14609.49,1157.77,6135.59
2023/01/11,2359.53,3659.33,386.63,350.2,5273.51,13691.72,2730.98,4519.48,940.03,23231.65,2094.19,1786.2,339.07,794.56,78.33,1646.15,367.9,363.37,1661.38,14474.58,1162.04,6118.63
2023/01/10,2351.31,3674.21,390.04,347.84,5183.76,13611.54,2678.03,4497.02,931.26,23135.82,2051.77,1770.14,339.02,800.28,79.6,1641.29,369.63,366.91,1680.71,14544.6,1155.8,6077.55
2023/01/09,2350.19,3689.64,382.78,347.97,5190.54,13791.21,2692.33,4470.03,927.83,23061.28,2065.54,1777.97,341.68,795.18,77.99,1634.56,373.2,365.3,1668.95,14599.75,1158.89,6076.32
2023/01/06,2289.97,3615.51,370.11,346.37,4994.33,13639.57,2660.32,4374.76,901.47,22362.55,2058.71,1728.37,331.76,785.87,77.64,1606.61,372.13,360.71,1641.27,14689.79,1116.33,5906.54
2023/01/05,2264.65,3617.24,384.39,343.11,4929.75,13636.5,2605.6,4293.15,886.56,22019.57,2046.13,1712.73,330.95,789.38,74.55,1589.01,369.01,355.6,1632.1,14429.36,1117.45,5832.99
2023/01/04,2255.98,3619.75,384.94,339.83,4958.27,13459.7,2613.85,4259.29,895.07,22056.14,2033.65,1732.85,330.96,787.15,73.49,1581.71,369.1,346.16,1600.31,14395.54,1104.7,5842.77
2023/01/03,2218.68,3714.52,386.78,335.68,4978.37,13502.04,2606.41,4230.13,891.5,21326.61,1975.7,1735.32,326.62,787.82,71.11,1581.17,366.03,337.03,1554.86,14108.5,1092.74,5747.29
2023/01/02,2225.67,3769.56,388.82,333.75,5014.78,13780.45,2668.8,4253.69,899.4,21357.68,1992.77,1737.96,327.17,783.48,71.0,1586.9,362.74,336.5,1548.96,14268.35,1091.03,5777.72
2022/12/29,2236.4,3847.06,400.1,339.0,5047.95,13793.83,2587.63,4355.59,915.65,21190.01,2073.61,1707.54,334.16,851.82,73.6,1610.63,370.41,343.83,1589.25,14575.09,1103.15,5761.9
2022/12/28,2280.45,3899.2,408.81,343.36,5161.15,14017.86,2597.46,4524.16,933.97,21595.75,2095.3,1747.92,345.73,880.74,75.62,1667.15,375.4,350.76,1629.6,14764.36,1107.75,5877.26
2022/12/27,2332.79,3915.03,411.06,345.81,5295.95,14168.59,2717.68,4539.3,923.54,22196.02,2157.23,1786.01,349.33,852.56,77.32,1706.81,392.54,364.19,1705.53,14959.08,1119.4,6010.78
2022/12/26,2317.14,3889.81,402.84,343.56,5215.75,14083.99,2662.19,4520.92,912.26,22138.71,2205.33,1771.23,345.95,860.78,76.11,1691.27,390.36,361.43,1707.12,15050.75,1108.33,5974.31
2022/12/23,2313.69,3896.31,396.85,345.44,5187.95,13900.3,2605.87,4506.47,912.17,22192.61,2133.31,1758.22,344.54,862.51,76.14,1694.04,388.72,362.19,1691.48,15101.87,1106.46,5961.18
2022/12/22,2356.73,3914.92,404.47,352.95,5282.17,14325.3,2712.26,4554.96,934.82,22662.8,2170.65,1783.36,349.3,861.69,77.32,1727.79,388.06,366.43,1704.28,15199.49,1133.09,6082.71
2022/12/21,2328.95,3910.03,398.85,351.13,5208.67,14233.83,2685.14,4516.12,936.43,22392.16,2136.88,1752.26,344.9,861.55,76.68,1674.44,385.62,363.3,1677.91,14999.2,1113.0,6013.82
2022/12/20,2333.29,3761.27,391.44,350.78,5234.22,14115.32,2698.27,4465.73,934.64,22661.7,2098.62,1750.43,342.15,846.04,76.71,1670.23,385.75,362.23,1673.04,14889.34,1110.31,6040.71
2022/12/19,2352.17,3737.84,394.4,355.55,5287.1,14212.33,2717.75,4502.45,946.33,22877.95,2183.02,1763.59,345.07,845.5,76.93,1700.09,387.59,362.03,1665.68,14828.97,1128.98,6093.61
2022/12/16,2360.02,3745.75,401.15,355.73,5337.11,14403.69,2715.97,4500.49,960.03,22940.72,2176.12,1789.0,344.74,853.31,77.55,1689.32,389.78,361.41,1661.85,14769.08,1119.8,6131.22
2022/12/15,2360.97,3762.54,402.38,357.71,5333.3,14338.92,2718.41,4552.41,971.3,22977.45,2113.79,1788.24,344.96,823.89,78.59,1680.29,394.64,360.13,1666.59,14661.17,1123.7,6138.51
2022/12/14,2399.25,3755.06,410.87,358.95,5403.86,14497.35,2778.68,4603.64,970.34,23415.32,2143.32,1798.03,347.49,824.02,79.62,1699.34,398.35,367.25,1684.09,14731.27,1161.13,6227.37
2022/12/13,2372.4,3727.65,409.21,362.49,5311.47,14227.99,2713.74,4598.77,949.3,23121.62,2151.98,1766.13,345.41,819.85,78.65,1704.88,400.77,366.81,1669.86,14711.99,1143.29,6140.9
2022/12/12,2373.02,3733.21,410.49,361.51,5314.8,14024.55,2724.58,4574.77,946.37,23135.94,2100.36,1793.45,343.13,816.8,78.98,1701.4,401.72,365.49,1673.82,14660.71,1151.45,6143.87
2022/12/09,2389.04,3739.12,421.36,361.75,5328.07,14164.48,2769.34,4594.01,940.26,23444.73,2178.28,1790.91,345.24,825.68,81.38,1719.49,401.63,364.78,1678.07,14595.32,1153.83,6197.52
2022/12/08,2371.08,3669.98,425.22,357.25,5389.46,14060.4,2860.37,4588.85,941.95,23343.24,2162.02,1783.39,341.66,780.77,80.39,1671.43,400.86,358.07,1654.68,14368.48,1125.32,6187.91
2022/12/07,2382.81,3682.2,430.27,368.62,5424.9,14015.31,2906.39,4645.2,943.49,23600.14,2163.21,1795.66,342.91,793.85,81.55,1674.72,398.52,356.86,1668.27,14217.7,1119.08,6238.33
2022/12/06,2393.16,3669.89,427.7,366.91,5459.74,14062.18,2885.76,4606.54,946.91,23733.44,2152.33,1803.74,342.0,788.43,82.29,1657.67,399.83,360.98,1679.83,14023.74,1123.3,6263.82
2022/12/05,2419.32,3696.2,440.44,366.99,5567.87,14018.56,2901.87,4712.46,956.87,24015.79,2187.54,1811.02,342.42,796.85,84.05,1692.23,402.65,363.02,1695.02,14063.21,1145.51,6332.74
2022/12/02,2434.33,3694.03,421.95,367.55,5553.41,14339.2,2981.72,4724.75,960.43,24311.13,2137.66,1839.03,341.54,799.9,84.35,1662.19,401.84,362.01,1710.41,14182.27,1146.2,6396.54
2022/12/01,2479.84,3735.88,427.83,364.71,5607.49,14586.29,3048.38,4821.71,981.22,24907.25,2126.48,1875.29,346.86,820.87,87.27,1688.56,402.24,368.22,1737.76,14579.1,1159.43,6525.68
2022/11/30,2472.53,3735.22,422.1,364.0,5643.42,14526.58,3017.91,4798.94,981.39,24863.62,2160.2,1868.12,346.82,821.41,85.39,1694.56,400.91,363.98,1702.17,14599.28,1152.28,6518.73
2022/11/29,2433.39,3699.7,418.16,363.07,5587.44,14477.29,3047.88,4743.95,995.72,24247.77,2147.13,1843.86,343.6,802.36,84.23,1674.85,398.35,358.56,1681.05,14241.24,1134.8,6409.77
2022/11/28,2408.27,3662.81,406.86,362.75,5519.87,14377.49,3031.39,4751.24,986.91,24095.12,2100.79,1816.33,339.86,799.68,83.05,1634.65,398.54,351.56,1654.79,14026.81,1119.83,6357.88
2022/11/25,2437.86,3696.0,413.94,365.9,5561.55,14631.12,3047.19,4810.11,998.74,24410.93,2121.23,1825.24,342.48,809.66,84.09,1661.31,399.22,356.85,1682.02,14143.82,1138.38,6431.34
2022/11/24,2441.33,3686.27,417.09,364.82,5566.48,14642.16,3050.32,4686.21,990.65,24505.15,2122.43,1832.64,342.53,796.08,83.19,1659.88,397.44,356.39,1689.89,14033.44,1153.42,6439.14
2022/11/23,2418.01,3670.34,416.48,354.95,5472.01,14509.27,3003.65,4764.45,981.12,24243.56,2125.77,1833.31,342.16,788.58,83.01,1672.62,400.36,350.89,1644.42,13737.15,1133.03,6382.11
2022/11/22,2405.27,3648.31,415.56,349.22,5388.22,14580.21,2989.06,4754.45,977.69,24167.81,2128.1,1822.92,342.44,771.79,82.39,1615.21,397.75,350.54,1654.41,13830.01,1119.1,6354.63
2022/11/21,2419.5,3677.36,419.53,344.91,5425.24,14642.03,3036.93,4703.05,967.28,24447.74,2107.17,1831.9,343.3,771.53,80.58,1628.58,395.89,347.5,1582.77,13349.38,1142.09,6403.62
2022/11/18,2444.48,3661.5,431.88,346.01,5506.41,14699.41,3061.22,4715.42,974.89,24864.78,2230.3,1849.68,342.97,775.81,82.44,1640.41,396.24,347.54,1606.1,13278.07,1150.91,6488.83
2022/11/17,2442.9,3675.13,427.76,347.59,5509.94,14740.89,3078.39,4677.11,965.25,24751.86,2220.45,1840.11,342.68,773.41,82.02,1649.03,395.12,348.98,1602.01,13253.2,1165.38,6468.39
2022/11/16,2477.45,3670.86,432.8,346.48,5595.57,14798.09,3085.95,4717.0,980.87,25257.77,2189.1,1869.9,348.72,776.71,84.28,1678.76,392.61,354.27,1635.48,13256.63,1163.78,6572.02
2022/11/15,2480.33,3643.11,434.88,345.89,5616.2,15242.23,3179.11,4715.53,973.5,25172.47,2221.22,1881.0,346.19,767.23,84.34,1703.74,396.02,352.96,1641.39,13221.15,1162.89,6587.02
2022/11/14,2474.65,3690.21,434.46,342.37,5629.83,14960.51,3158.42,4724.54,967.97,25166.07,2183.96,1891.85,345.04,766.74,84.34,1681.44,397.63,352.68,1627.75,13418.65,1150.01,6578.93
2022/11/11,2483.16,3662.02,430.24,343.09,5597.27,14979.48,3026.03,4607.43,948.09,25588.95,2153.04,1880.14,343.89,752.98,84.21,1675.39,398.61,351.29,1625.82,13359.55,1162.46,6610.81
2022/11/10,2402.23,3670.29,418.9,336.09,5414.5,14852.22,2987.52,4519.45,922.4,24609.51,2090.13,1845.93,338.25,733.9,81.76,1606.76,396.97,341.34,1566.0,13320.94,1076.0,6415.25
2022/11/09,2424.41,3616.65,415.81,332.17,5503.55,14781.4,2960.94,4565.56,929.22,24963.84,2080.34,1857.96,340.28,743.44,81.79,1618.35,402.72,343.02,1581.68,13423.69,1086.08,6480.43
2022/11/08,2399.04,3615.58,415.97,333.29,5413.42,14806.88,2912.77,4405.39,912.61,24716.75,2060.88,1860.05,338.12,704.53,80.51,1626.32,397.14,336.88,1548.28,13270.02,1079.36,6418.6
2022/11/07,2371.79,3613.35,411.23,330.85,5411.49,14552.1,2930.44,4435.08,904.63,24313.29,2030.74,1851.74,336.37,697.29,79.6,1581.9,395.25,334.24,1525.99,13379.04,1056.12,6349.33
2022/11/04,2348.43,3652.42,417.72,329.42,5317.89,14411.35,2882.12,4224.82,895.47,24088.81,1982.97,1829.29,336.52,695.47,77.27,1543.33,397.04,331.4,1491.77,13440.25,1058.09,6275.24
2022/11/03,2329.17,3614.1,398.19,332.13,5282.67,14434.64,2897.82,4256.18,889.92,23935.48,1943.04,1806.64,332.19,689.08,77.01,1501.03,390.4,327.97,1463.77,13257.28,1042.27,6236.81
2022/11/02,2336.87,3636.11,404.12,330.94,5283.9,14586.7,2771.12,4313.06,875.4,23880.71,1973.12,1824.14,331.22,688.97,75.82,1530.91,391.84,330.93,1493.76,13406.86,1063.1,6239.68
2022/11/01,2335.22,3602.72,409.28,331.52,5278.72,14556.4,2827.92,4287.42,908.05,23978.84,1965.2,1818.23,331.12,701.28,76.65,1533.27,390.42,328.08,1495.7,13333.66,1044.18,6253.8
2022/10/31,2293.61,3590.81,401.49,325.41,5034.04,14587.98,2768.29,4236.53,844.54,23422.82,1929.5,1808.5,326.8,689.28,72.67,1527.82,393.72,325.8,1483.24,13276.43,1035.39,6118.59
2022/10/28,2268.4,3576.01,397.52,324.53,4993.98,14502.25,2772.45,4187.69,844.15,22957.79,1934.42,1806.03,328.58,698.1,73.59,1522.02,393.64,324.96,1483.27,13345.09,1012.36,6038.35
2022/10/27,2288.78,3577.18,387.87,324.42,4970.3,14543.38,2764.36,4241.62,828.84,23695.32,1915.27,1768.32,328.44,695.58,74.42,1510.63,394.32,322.91,1482.43,13035.09,1011.95,6123.72
2022/10/26,2249.56,3558.52,379.62,318.89,4749.02,14594.15,2709.84,4083.32,800.42,23516.93,1904.93,1738.45,316.74,681.46,71.34,1468.7,388.41,314.79,1420.11,12832.8,996.38,6035.71
2022/10/25,2235.07,3534.46,387.42,320.83,4759.61,14498.77,2751.94,4110.5,797.69,22967.26,1905.87,1752.18,316.38,683.99,72.0,1475.24,388.01,317.21,1429.37,12977.63,1008.15,5963.03
2022/10/24,2236.16,3511.61,388.4,319.88,4855.84,14237.96,2722.42,4186.43,820.61,22859.09,1926.58,1747.12,320.63,682.9,74.02,1495.38,386.71,317.96,1447.06,12976.92,1008.69,5956.47
2022/10/21,2213.12,3501.59,385.88,315.56,4862.37,13851.65,2636.64,4143.67,808.27,22316.63,1867.38,1779.64,318.51,681.51,72.25,1493.57,387.05,318.95,1422.67,13104.22,1010.85,5868.15
2022/10/20,2218.09,3525.73,393.4,317.98,4898.37,13737.45,2684.1,4242.02,830.43,22110.67,1939.46,1802.45,321.4,686.72,75.81,1529.18,384.45,322.61,1444.1,13168.52,1012.38,5863.25
2022/10/19,2237.44,3540.04,392.01,320.93,5013.47,13855.71,2675.45,4273.41,813.31,22313.36,1915.62,1811.26,320.0,691.34,75.32,1538.92,381.24,326.51,1495.46,13130.75,1024.02,5916.55
2022/10/18,2249.95,3568.5,393.3,321.04,5030.14,13974.69,2627.55,4225.21,818.31,22506.11,1948.43,1812.1,324.16,693.82,77.27,1536.91,385.83,326.82,1505.91,13104.95,1034.37,5948.53
2022/10/17,2219.71,3541.75,389.95,315.07,4882.35,13614.73,2496.4,4205.09,803.94,22500.64,1875.65,1789.82,319.49,685.91,74.03,1497.06,377.47,321.08,1476.07,12990.04,1004.66,5889.64
2022/10/14,2212.55,3532.76,387.83,310.32,4863.76,13465.29,2392.77,4181.49,803.44,22332.52,1875.89,1792.97,319.61,688.25,76.15,1487.92,378.32,321.33,1475.94,12842.41,1017.15,5851.28
2022/10/13,2162.87,3449.97,376.8,306.08,4756.81,13231.15,2354.57,4064.9,773.06,21942.62,1753.94,1764.62,311.3,684.86,72.67,1448.87,369.44,312.34,1441.04,12541.56,976.9,5739.83
2022/10/12,2202.47,3528.88,385.32,316.77,4902.24,13423.65,2426.41,4096.25,812.56,22200.47,1822.55,1808.98,316.92,718.54,76.07,1468.5,373.44,316.04,1459.65,12559.67,1007.44,5840.05
2022/10/11,2192.07,3565.71,378.77,314.6,4877.22,13242.44,2430.61,4043.25,806.99,22113.54,1823.99,1806.85,317.78,727.89,74.8,1455.59,371.89,313.77,1445.1,12656.82,1003.29,5812.32
2022/10/07,2232.84,3641.69,398.36,326.01,4975.05,13447.95,2450.87,4052.32,846.85,22230.75,1883.73,1881.31,323.41,756.6,78.83,1508.5,381.8,322.54,1485.23,12930.86,1032.22,5895.06
2022/10/06,2237.86,3648.33,400.98,328.33,4954.68,13607.03,2425.73,4069.9,857.57,22173.7,1926.36,1904.79,321.58,755.2,78.8,1505.74,386.25,320.81,1477.05,12561.46,1059.61,5902.01
2022/10/05,2215.22,3647.62,394.98,315.02,4868.64,13563.05,2307.12,4027.98,836.97,21925.77,1894.5,1879.77,317.41,755.15,78.61,1483.96,389.62,320.31,1469.33,12556.49,1051.13,5829.11
2022/10/04,2209.38,3671.31,391.55,318.42,4841.14,13717.73,2372.98,3993.79,857.53,21433.84,1924.72,1901.67,319.74,762.72,79.48,1521.81,389.07,320.07,1472.16,12553.16,1084.07,5776.87
2022/09/30,2155.49,3688.26,380.09,312.86,4684.69,13624.25,2321.74,3848.99,825.39,20648.47,1820.56,1851.17,312.22,760.63,77.12,1506.93,389.35,312.77,1454.58,12419.45,1094.02,5601.41
2022/09/29,2170.93,3723.3,392.72,313.71,4758.63,13682.84,2359.07,3896.65,837.99,20646.66,1847.24,1897.81,317.45,748.8,77.84,1527.93,384.04,316.79,1467.41,12628.22,1092.98,5642.48
2022/09/28,2169.29,3731.87,391.89,312.89,4767.35,13166.55,2438.73,3948.25,849.24,20691.48,1810.17,1878.87,316.14,729.35,78.43,1559.58,386.84,317.04,1470.66,12510.16,1098.75,5629.85
2022/09/27,2223.86,3804.89,401.28,321.24,4947.48,13023.59,2557.69,4047.82,882.86,21245.31,1861.25,1947.67,323.22,754.94,81.25,1601.56,398.84,323.06,1499.87,12840.7,1126.31,5776.19
2022/09/26,2220.94,3699.05,401.28,322.78,4934.81,12997.51,2525.54,4022.64,885.41,21254.53,1843.73,1934.05,318.44,757.08,80.32,1550.16,403.32,327.73,1508.51,13117.33,1120.89,5762.86
2022/09/23,2290.0,3794.28,418.13,341.29,5182.03,13302.49,2663.37,4231.57,938.18,21672.6,1939.22,2013.71,329.23,757.08,85.16,1622.41,400.5,340.88,1563.51,13325.29,1150.45,5937.8
2022/09/22,2332.31,3849.85,428.26,350.4,5382.85,13562.11,2763.86,4219.35,966.26,22072.7,2015.01,2052.97,337.21,768.9,87.47,1690.18,394.66,342.85,1589.61,13158.25,1166.0,6063.86
2022/09/21,2347.21,3785.81,426.92,352.2,5384.96,13610.69,2726.32,4247.75,962.45,22245.95,2042.23,2055.37,338.58,751.12,89.07,1718.88,399.52,345.4,1624.88,13223.92,1192.62,6088.11
2022/09/20,2367.85,3777.02,431.01,355.81,5418.82,13955.43,2726.59,4271.98,963.42,22461.24,2066.45,2063.59,339.98,746.06,90.33,1701.21,398.41,348.95,1641.06,13313.82,1209.29,6143.59
2022/09/19,2355.66,3689.57,419.19,355.7,5412.43,14009.98,2705.36,4170.63,941.08,22514.7,2078.69,2049.6,334.96,743.74,88.54,1659.69,393.48,344.33,1618.74,12909.12,1202.93,6130.61
2022/09/16,2382.78,3700.88,425.33,359.77,5485.39,14072.17,2717.73,4274.08,968.11,22770.03,2128.98,2064.8,337.63,732.6,90.78,1711.53,398.74,347.39,1620.18,12999.92,1222.28,6198.82
2022/09/15,2401.83,3686.04,419.76,363.73,5624.03,14253.34,2804.88,4347.91,980.99,22879.51,2151.33,2069.18,341.54,747.64,91.75,1718.64,393.79,348.04,1624.4,13135.71,1235.12,6254.44
2022/09/14,2411.42,3699.99,413.72,360.9,5606.23,14534.1,2805.91,4366.63,981.62,22995.15,2163.79,2080.28,342.01,749.54,90.43,1708.07,394.87,348.23,1635.12,13272.68,1245.76,6284.44
2022/09/13,2449.54,3735.91,421.69,359.94,5676.24,14816.9,2766.64,4456.07,996.77,23357.6,2183.69,2102.18,347.31,764.43,93.12,1725.1,400.94,354.07,1656.91,13582.64,1277.43,6374.13
2022/09/08,2384.28,3679.62,412.03,354.31,5568.54,14412.22,2662.61,4322.56,992.91,22440.85,2120.49,2110.28,342.0,759.95,91.13,1657.58,401.71,343.55,1622.27,13264.27,1246.11,6198.51
2022/09/07,2376.46,3660.73,405.83,352.87,5471.01,14272.92,2648.78,4375.19,995.07,22487.6,2119.79,2128.93,338.4,758.74,91.3,1649.07,397.66,339.64,1597.08,13228.61,1241.27,6191.55
2022/09/06,2410.02,3720.23,411.41,358.5,5538.52,14426.97,2671.68,4445.31,1022.8,22794.35,2152.86,2143.63,343.96,774.05,93.24,1694.49,398.12,345.31,1630.0,13328.3,1263.44,6270.01
2022/09/05,2403.68,3710.65,395.46,351.63,5456.8,14422.17,2634.91,4409.79,1012.86,22765.33,2136.9,2130.67,342.44,776.2,93.57,1707.55,401.5,345.59,1632.17,13345.02,1267.97,6239.99
2022/09/02,2409.41,3741.72,400.58,355.54,5440.35,14763.99,2631.02,4351.69,1016.25,22909.71,2196.91,2106.75,343.11,774.9,93.78,1746.03,402.15,344.29,1620.21,13325.3,1264.66,6262.9
2022/09/01,2415.61,3741.25,394.09,356.0,5463.57,14681.35,2630.71,4462.18,1021.84,22965.37,2201.87,2097.52,343.92,785.55,93.91,1755.23,400.62,345.0,1626.39,13120.35,1274.92,6274.19
2022/08/31,2472.05,3794.48,409.27,362.89,5610.96,14936.39,2687.41,4577.6,1062.05,23451.66,2287.71,2135.07,351.92,807.06,97.46,1805.18,403.96,355.11,1663.71,13319.98,1306.97,6411.54
2022/08/30,2450.93,3792.14,403.89,360.79,5581.23,14909.54,2682.68,4475.13,1085.61,23124.79,2232.11,2118.59,350.24,806.9,96.94,1778.92,408.07,352.78,1659.07,13255.93,1295.95,6350.68
2022/08/29,2426.89,3785.6,396.92,355.54,5532.42,14725.37,2692.28,4375.63,1088.84,22967.21,2191.71,2079.08,347.56,810.83,96.56,1787.49,405.59,348.74,1633.55,13089.5,1271.97,6291.6
2022/08/26,2481.03,3846.63,411.24,360.95,5640.01,15042.21,2652.5,4394.76,1100.77,23499.73,2258.3,2122.45,356.12,815.77,99.58,1855.61,408.32,357.01,1672.75,13366.88,1315.11,6418.98
2022/08/25,2477.26,3854.72,416.15,363.51,5626.09,15185.22,2682.32,4384.2,1097.09,23335.15,2273.82,2109.69,357.31,811.63,98.44,1852.68,414.28,357.92,1663.69,13465.55,1321.41,6396.21
2022/08/24,2447.45,3853.01,408.93,359.01,5572.9,14898.41,2666.0,4318.28,1073.7,23069.42,2247.67,2082.66,352.93,799.27,97.41,1808.38,410.73,354.97,1643.31,13347.4,1303.06,6318.67
2022/08/23,2435.34,3799.71,410.34,354.0,5527.54,14865.76,2581.93,4298.28,1070.63,23010.63,2282.76,2068.33,348.31,813.26,96.23,1792.27,411.88,351.94,1639.94,13435.21,1300.57,6289.78
2022/08/22,2462.5,3893.97,418.39,357.32,5598.43,15267.86,2604.52,4320.09,1052.65,23294.9,2332.33,2048.49,353.24,813.18,97.07,1825.57,413.77,355.66,1668.33,13601.19,1323.62,6354.54
2022/08/19,2492.69,3933.79,426.35,364.09,5620.44,15534.07,2602.65,4396.39,1059.42,23661.25,2367.04,2061.36,354.45,814.95,98.35,1856.85,411.89,361.11,1695.77,13698.89,1341.08,6433.01
2022/08/18,2508.05,3934.76,425.35,365.52,5688.98,15681.26,2651.81,4412.06,1068.91,23854.68,2434.53,2035.86,355.07,819.05,99.45,1878.09,410.04,362.27,1704.38,13555.64,1355.97,6473.06
2022/08/17,2516.47,3897.67,426.44,363.46,5709.6,15914.45,2631.46,4454.4,1058.82,23689.89,2469.98,2068.27,356.0,820.72,99.79,1903.72,412.35,366.74,1726.29,13641.57,1372.16,6473.79
2022/08/16,2533.52,3903.73,422.73,369.56,5722.81,16236.0,2673.97,4470.74,1066.21,23880.61,2501.35,2115.03,357.43,814.46,101.3,1902.49,411.66,364.65,1715.32,13511.18,1381.66,6537.5
2022/08/12,2527.94,3899.17,426.96,367.95,5703.17,16252.29,2658.57,4492.03,1065.95,23584.38,2494.69,2122.76,358.53,826.05,103.61,1909.56,412.17,366.51,1725.3,13615.44,1391.79,6497.23
2022/08/11,2523.78,3919.95,429.5,364.17,5665.72,16245.22,2653.43,4448.98,1054.63,23585.13,2502.81,2106.4,356.71,809.78,100.91,1912.4,416.07,366.48,1720.47,13619.59,1399.8,6480.93
2022/08/10,2480.88,3918.82,425.97,356.84,5561.28,16058.04,2575.41,4320.59,1043.08,23127.6,2505.02,2096.15,353.49,803.28,100.36,1878.94,416.46,358.74,1678.8,13583.29,1366.68,6375.1
2022/08/09,2503.46,3933.52,436.37,357.78,5614.55,16184.2,2558.24,4280.79,1036.92,23445.24,2521.8,2092.85,354.43,804.82,96.88,1885.41,418.79,362.43,1699.4,13674.21,1394.7,6430.03
2022/08/08,2493.1,3809.02,432.17,357.97,5585.7,16115.32,2479.85,4212.09,1021.9,23519.32,2464.5,2107.51,351.79,796.71,96.65,1870.9,417.56,359.56,1690.88,13645.26,1370.76,6422.76
2022/08/05,2490.8,3748.38,438.41,357.73,5533.69,15953.91,2420.81,4137.47,1005.78,23731.47,2509.68,2076.53,347.46,794.13,95.97,1896.21,417.61,358.21,1699.17,13572.48,1377.46,6415.93
2022/08/04,2473.11,3718.46,438.9,355.95,5433.23,15502.67,2406.54,4015.27,993.37,23652.65,2456.93,2087.57,346.4,794.24,94.44,1898.46,416.29,353.66,1663.16,13339.13,1384.58,6362.13
2022/08/03,2461.45,3760.05,437.72,356.13,5477.17,15376.36,2393.3,4034.9,1000.29,23535.24,2475.2,2106.14,345.72,795.69,94.92,1863.82,415.66,350.37,1653.19,13387.12,1349.11,6357.52
2022/08/02,2439.62,3713.82,439.4,352.18,5430.58,15319.42,2367.28,4037.71,991.9,23377.83,2466.64,2092.94,344.88,791.26,95.11,1853.05,415.0,346.01,1642.83,13011.83,1311.89,6317.42
2022/08/01,2452.25,3691.87,440.57,356.53,5497.07,15502.87,2367.75,4104.17,1000.72,23374.46,2493.46,2085.45,346.83,799.11,95.09,1864.11,420.67,348.89,1662.16,13083.33,1329.7,6337.49
2022/07/29,2451.5,3736.33,423.56,355.51,5450.55,15441.21,2336.23,4099.31,993.74,23393.16,2513.0,2070.96,348.87,807.31,94.29,1863.7,417.9,351.6,1679.15,13202.55,1332.57,6322.22
